Representation,Algorithm,Distance metric,Subset size,N clusters,V-measure,Adj. RS,Hopkins,Silhouette Score,Modularity,Homogeneity,Completeness,Trustworthiness,Continuity
Spectrogram,Leiden,euclidean,200,6,0.4400150415956149,0.3037583079371157,0.9478979238567132,0.38082432746887207,0.6255929251144584,0.42973339020969253,0.45080074312813134,0.9419515472971718,0.962925341993846
VAE,kMeans-preset,euclidean,200,6,0.4662863938031959,0.369705015482624,0.9674922282699647,0.21947753821321456,,0.46906189166570883,0.46354354866620157,0.955128160905816,0.9580894468575128
VAE,kMeans,euclidean,200,3,0.556301615412997,0.4037010091510385,0.9674922282699647,0.21947753821321456,,0.4387964947596793,0.7597564657666827,0.955128160905816,0.9580894468575128
VAE,HDBSCAN,euclidean,200,3,0.5570420616759326,0.4041042780279987,0.9674922282699647,0.21947753821321456,,0.43930482645074054,0.760994804537585,0.955128160905816,0.9580894468575128
VAE,Leiden,euclidean,200,6,0.46770390906001974,0.3768593678198009,0.9674922282699647,0.5237224698066711,0.6557589377412774,0.4697690646479369,0.46565683129443675,0.955128160905816,0.9580894468575128
PAF,kMeans-preset,euclidean,200,6,0.5899067632501283,0.5221576306566272,0.95359503758274,0.2333141933254684,,0.5847037715846563,0.5952031840297931,0.9549317029422925,0.9492913583260587
PAF,kMeans,euclidean,200,4,0.5895287903226477,0.47941119617473976,0.95359503758274,0.2333141933254684,,0.5176541444383591,0.6845806560555302,0.9549317029422925,0.9492913583260587
PAF,HDBSCAN,euclidean,200,8,0.613031410150731,0.5607182838200568,0.95359503758274,0.2333141933254684,,0.6241411852313051,0.6023102282720634,0.9549317029422925,0.9492913583260587
PAF,Leiden,euclidean,200,6,0.5476398663392958,0.4937085272311653,0.95359503758274,0.5624188780784607,0.6768616913133852,0.5442114918092742,0.551111710243795,0.9549317029422925,0.9492913583260587
LFCC,kMeans-preset,euclidean,200,6,0.4571198868808043,0.3674875337440145,0.9876824550364781,0.35945960447504005,,0.4595781851655876,0.454687747701085,0.9776616129320417,0.9889562985506554
LFCC,kMeans,euclidean,200,4,0.5005246647321034,0.4062094848085521,0.9876824550364781,0.35945960447504005,,0.44477523748632103,0.5722524592554248,0.9776616129320417,0.9889562985506554
LFCC,HDBSCAN,euclidean,200,10,0.41460939264636165,0.362382209381442,0.9876824550364781,0.35945960447504005,,0.4560208829536309,0.38009295630683887,0.9776616129320417,0.9889562985506554
LFCC,Leiden,euclidean,200,8,0.421778026942428,0.27552629082077884,0.9876824550364781,0.553619384765625,0.7789358847386011,0.45727299829773504,0.39139659002565663,0.9776616129320417,0.9889562985506554
Spectrogram,kMeans-preset,euclidean,200,6,0.4612245882218416,0.3622265126204924,0.9475654278015213,0.19751431953212734,,0.46301532985797855,0.45944764483750933,0.941221745210052,0.9621801505153235
Spectrogram,kMeans,euclidean,200,2,0.44023098208324873,0.2898999002410239,0.9475654278015213,0.19751431953212734,,0.3063731220943584,0.781814540797289,0.941221745210052,0.9621801505153235
Spectrogram,HDBSCAN,euclidean,200,3,0.5508369955253181,0.3916728398503142,0.9475654278015213,0.19751431953212734,,0.43215335349743955,0.7593909272151016,0.941221745210052,0.9621801505153235
Spectrogram,Leiden,euclidean,200,6,0.4400150415956149,0.3037583079371157,0.9475654278015213,0.374271035194397,0.6255694611548971,0.42973339020969253,0.45080074312813134,0.941221745210052,0.9621801505153235
VAE,kMeans-preset,euclidean,200,6,0.4712902378313709,0.37388796567786126,0.9609086786713507,0.2196428308979444,,0.4741620226517008,0.46845302979752906,0.952553024855636,0.9582560104860129
VAE,kMeans,euclidean,200,3,0.5627738377706257,0.4067337104016588,0.9609086786713507,0.2196428308979444,,0.4439016183206171,0.7685957584234862,0.952553024855636,0.9582560104860129
VAE,HDBSCAN,euclidean,200,3,0.5627738377706257,0.4067337104016588,0.9609086786713507,0.2196428308979444,,0.4439016183206171,0.7685957584234864,0.952553024855636,0.9582560104860129
VAE,Leiden,euclidean,200,6,0.4682789160066752,0.3773542362633124,0.9609086786713507,0.5149575471878052,0.6558518204350987,0.4703245589959681,0.4662509907109289,0.952553024855636,0.9582560104860129
PAF,kMeans-preset,euclidean,200,6,0.6031874220258837,0.5419589730578541,0.9578216312199553,0.23333793132169525,,0.6020695069305069,0.6043094963053861,0.9550466590427268,0.9486245289210002
PAF,kMeans,euclidean,200,4,0.5966178546329806,0.4806940130732062,0.9578216312199553,0.23333793132169525,,0.522825046643204,0.6946645047404004,0.9550466590427268,0.9486245289210002
PAF,HDBSCAN,euclidean,200,4,0.6133554674247722,0.4896373797521228,0.9578216312199553,0.23333793132169525,,0.5421864465658441,0.7060312489833358,0.9550466590427268,0.9486245289210002
PAF,Leiden,euclidean,200,6,0.5476398663392958,0.4937085272311653,0.9578216312199553,0.559881865978241,0.6768614334012729,0.5442114918092742,0.551111710243795,0.9550466590427268,0.9486245289210002
LFCC,kMeans-preset,euclidean,200,6,0.4460144863995609,0.3545280535418354,0.9875874077479556,0.35946353685444604,,0.44841518211658615,0.44363935916940195,0.9780747827132912,0.9895644669565886
LFCC,kMeans,euclidean,200,17,0.3718207803447953,0.16372442958271713,0.9875874077479556,0.35946353685444604,,0.481684999729528,0.3027651574757999,0.9780747827132912,0.9895644669565886
LFCC,HDBSCAN,euclidean,200,9,0.4233505966505099,0.3681401382780465,0.9875874077479556,0.35946353685444604,,0.4528124751844685,0.3974883384573688,0.9780747827132912,0.9895644669565886
LFCC,Leiden,euclidean,200,8,0.421778026942428,0.27552629082077884,0.9875874077479556,0.5518938302993774,0.7789358847386011,0.45727299829773504,0.39139659002565663,0.9780747827132912,0.9895644669565886
Spectrogram,kMeans-preset,euclidean,200,6,0.45903134155609965,0.35559102120272373,0.9489291265560122,0.19740898992683154,,0.4595075724920645,0.4585560967240049,0.9410376474042784,0.9619830292159636
Spectrogram,kMeans,euclidean,200,3,0.554014987966064,0.39379087063705576,0.9489291265560122,0.19740898992683154,,0.4347341277549729,0.7635020693615254,0.9410376474042784,0.9619830292159636
Spectrogram,HDBSCAN,euclidean,200,3,0.554014987966064,0.39379087063705576,0.9489291265560122,0.19740898992683154,,0.4347341277549729,0.7635020693615254,0.9410376474042784,0.9619830292159636
Spectrogram,Leiden,euclidean,200,6,0.4400150415956149,0.3037583079371157,0.9489291265560122,0.3743867576122284,0.625544366223958,0.42973339020969253,0.45080074312813134,0.9410376474042784,0.9619830292159636
VAE,kMeans-preset,euclidean,200,6,0.4719801738523112,0.37376838061114154,0.9795146597026815,0.21960087483154844,,0.47496684587727406,0.4690308285105951,0.9540983320199283,0.958604903024723
VAE,kMeans,euclidean,200,2,0.335207033238266,0.14218474790211316,0.9795146597026815,0.21960087483154844,,0.21343493143274017,0.780522382365339,0.9540983320199283,0.958604903024723
VAE,HDBSCAN,euclidean,200,2,0.335207033238266,0.14218474790211316,0.9795146597026815,0.21960087483154844,,0.21343493143274017,0.780522382365339,0.9540983320199283,0.958604903024723
VAE,Leiden,euclidean,200,6,0.4682789160066752,0.3773542362633124,0.9795146597026815,0.5149888396263123,0.6558516575576944,0.4703245589959681,0.4662509907109289,0.9540983320199283,0.958604903024723
PAF,kMeans-preset,euclidean,200,6,0.6041947527989359,0.5437960182377758,0.9541581741628821,0.23345423766681941,,0.6026139868961622,0.6057838337856422,0.9556904485830704,0.9488888240293849
PAF,kMeans,euclidean,200,4,0.5970535203597527,0.47949056575457205,0.9541581741628821,0.23345423766681941,,0.5232714766779691,0.6950576683680993,0.9556904485830704,0.9488888240293849
PAF,HDBSCAN,euclidean,200,24,0.5490717443416148,0.46411295537157177,0.9541581741628821,0.23345423766681941,,0.6812572500541805,0.45984687180603717,0.9556904485830704,0.9488888240293849
PAF,Leiden,euclidean,200,6,0.5476398663392958,0.4937085272311653,0.9541581741628821,0.5644196271896362,0.6768340853786851,0.5442114918092742,0.551111710243795,0.9556904485830704,0.9488888240293849
LFCC,kMeans-preset,euclidean,200,6,0.45851939610226106,0.3665718075955995,0.991197283341419,0.35946353685444604,,0.4611646664499339,0.45590429955923156,0.9779167761170796,0.9891707108041488
LFCC,kMeans,euclidean,200,16,0.3730159220914548,0.1674673925851227,0.991197283341419,0.35946353685444604,,0.4778474111523079,0.3059055212481274,0.9779167761170796,0.9891707108041488
LFCC,HDBSCAN,euclidean,200,10,0.41544997521613986,0.36656737915211707,0.991197283341419,0.35946353685444604,,0.4559971606434581,0.3815248538968398,0.9779167761170796,0.9891707108041488
LFCC,Leiden,euclidean,200,8,0.421778026942428,0.27552629082077884,0.991197283341419,0.5668824315071106,0.7789358847386011,0.45727299829773504,0.39139659002565663,0.9779167761170796,0.9891707108041488
Spectrogram,kMeans-preset,euclidean,200,6,0.4774678333930935,0.3796945712486932,0.9646729187562716,0.19747211670289982,,0.479374692638085,0.4755760842730008,0.9406023885396795,0.9621868723184649
Spectrogram,kMeans,euclidean,200,3,0.5624374890618217,0.39906290131094063,0.9646729187562716,0.19747211670289982,,0.4419452634253791,0.7732594035304852,0.9406023885396795,0.9621868723184649
Spectrogram,HDBSCAN,euclidean,200,3,0.554014987966064,0.39379087063705576,0.9646729187562716,0.19747211670289982,,0.4347341277549729,0.7635020693615254,0.9406023885396795,0.9621868723184649
Spectrogram,Leiden,euclidean,200,6,0.4400150415956149,0.3037583079371157,0.9646729187562716,0.3813984990119934,0.6255929251144584,0.42973339020969253,0.45080074312813134,0.9406023885396795,0.9621868723184649
VAE,kMeans-preset,euclidean,200,6,0.4659529220292193,0.3688764286613131,0.9798018761913561,0.21953645393956828,,0.46895558413759786,0.462988466604626,0.9535338553344141,0.9570410224570136
VAE,kMeans,euclidean,200,3,0.556301615412997,0.4037010091510385,0.9798018761913561,0.21953645393956828,,0.4387964947596793,0.7597564657666827,0.9535338553344141,0.9570410224570136
VAE,HDBSCAN,euclidean,200,3,0.556301615412997,0.4037010091510385,0.9798018761913561,0.21953645393956828,,0.4387964947596793,0.7597564657666829,0.9535338553344141,0.9570410224570136
VAE,Leiden,euclidean,200,6,0.46770390906001974,0.3768593678198009,0.9798018761913561,0.5122321248054504,0.6557835476106716,0.4697690646479369,0.46565683129443675,0.9535338553344141,0.9570410224570136
PAF,kMeans-preset,euclidean,200,6,0.5974834702211671,0.5382663705986942,0.9457496508486606,0.23351980530293157,,0.5960749706766035,0.5988986419796972,0.9553786807399998,0.9502550968514544
PAF,kMeans,euclidean,200,4,0.5940241038120989,0.4789427707474841,0.9457496508486606,0.23351980530293157,,0.5206891662167967,0.6914026861436049,0.9553786807399998,0.9502550968514544
PAF,HDBSCAN,euclidean,200,7,0.6076150359199328,0.555758948140769,0.9457496508486606,0.23351980530293157,,0.605386017830459,0.6098605290619895,0.9553786807399998,0.9502550968514544
PAF,Leiden,euclidean,200,6,0.5476398663392958,0.4937085272311653,0.9457496508486606,0.5641666054725647,0.6768346006535763,0.5442114918092742,0.551111710243795,0.9553786807399998,0.9502550968514544
LFCC,kMeans-preset,euclidean,200,6,0.4526612226834455,0.3626935711915631,0.9875670019615177,0.35945960447504005,,0.45461845088081,0.4507207748026511,0.976989454729098,0.9892118818483897
LFCC,kMeans,euclidean,200,2,0.42399410838984336,0.2795646768198581,0.9875670019615177,0.35945960447504005,,0.2952912910419469,0.7515632077316251,0.976989454729098,0.9892118818483897
LFCC,HDBSCAN,euclidean,200,10,0.4127851837767206,0.36254066931064544,0.9875670019615177,0.35945960447504005,,0.4542077626151257,0.3782864346320015,0.976989454729098,0.9892118818483897
LFCC,Leiden,euclidean,200,8,0.421778026942428,0.27552629082077884,0.9875670019615177,0.5595781207084656,0.7789358847386011,0.45727299829773504,0.39139659002565663,0.976989454729098,0.9892118818483897
Spectrogram,kMeans-preset,euclidean,200,6,0.4560940127345522,0.3522752188945075,0.92291338488838,0.19029132732224632,,0.45632763924393105,0.4558606253227489,0.9407719150682484,0.9620629169618511
Spectrogram,kMeans,euclidean,200,3,0.554014987966064,0.39379087063705576,0.92291338488838,0.19029132732224632,,0.4347341277549729,0.7635020693615254,0.9407719150682484,0.9620629169618511
Spectrogram,HDBSCAN,euclidean,200,3,0.554014987966064,0.39379087063705576,0.92291338488838,0.19029132732224632,,0.4347341277549729,0.7635020693615254,0.9407719150682484,0.9620629169618511
Spectrogram,Leiden,euclidean,200,6,0.44276075292692413,0.3089254055391405,0.92291338488838,0.3770886957645416,0.6260597861392984,0.4331981105863471,0.45275510665801555,0.9407719150682484,0.9620629169618511
VAE,kMeans-preset,euclidean,200,6,0.46442273720141575,0.36832930706636163,0.9627612101622065,0.21977517161044616,,0.46739652075995125,0.46148655545818124,0.9535080736815758,0.9574579511413357
VAE,kMeans,euclidean,200,3,0.5549294089902781,0.40255609152580596,0.9627612101622065,0.21977517161044616,,0.4375625880872121,0.7583371589788952,0.9535080736815758,0.9574579511413357
VAE,HDBSCAN,euclidean,200,3,0.554929408990278,0.40255609152580596,0.9627612101622065,0.21977517161044616,,0.43756258808721205,0.7583371589788953,0.9535080736815758,0.9574579511413357
VAE,Leiden,euclidean,200,6,0.46770390906001974,0.3768593678198009,0.9627612101622065,0.5136522650718689,0.6558051397160837,0.4697690646479369,0.46565683129443675,0.9535080736815758,0.9574579511413357
PAF,kMeans-preset,euclidean,200,6,0.5995018144050658,0.538384243745802,0.9648612400430086,0.23345423766681941,,0.5982614023719289,0.6007473807695809,0.9558391021439898,0.9489799000397117
PAF,kMeans,euclidean,200,4,0.5966872978469077,0.47962042998853865,0.9648612400430086,0.23345423766681941,,0.5226738944636303,0.6951199848055449,0.9558391021439898,0.9489799000397117
PAF,HDBSCAN,euclidean,200,29,0.5005501448338109,0.41441502962837845,0.9648612400430086,0.23345423766681941,,0.6721683939461155,0.39874296388825814,0.9558391021439898,0.9489799000397117
PAF,Leiden,euclidean,200,6,0.5476398663392958,0.4937085272311653,0.9648612400430086,0.5586739778518677,0.6768340853786851,0.5442114918092742,0.551111710243795,0.9558391021439898,0.9489799000397117
LFCC,kMeans-preset,euclidean,200,6,0.452433911263049,0.362425110097515,0.9909580730358122,0.35946353685444604,,0.4543600952923133,0.45052398976493113,0.9768670029337133,0.9891869183097496
LFCC,kMeans,euclidean,200,13,0.3872777151309743,0.22195781435844467,0.9909580730358122,0.35946353685444604,,0.4739241494158989,0.327416862510815,0.9768670029337133,0.9891869183097496
LFCC,HDBSCAN,euclidean,200,10,0.4125723638932083,0.36236283438631667,0.9909580730358122,0.35946353685444604,,0.4536719446133892,0.3783008864444752,0.9768670029337133,0.9891869183097496
LFCC,Leiden,euclidean,200,8,0.421778026942428,0.27552629082077884,0.9909580730358122,0.5619301795959473,0.7789358847386011,0.45727299829773504,0.39139659002565663,0.9768670029337133,0.9891869183097496
Spectrogram,kMeans-preset,euclidean,200,6,0.4571170635716924,0.35507551279399946,0.9661159411303183,0.19767849684050864,,0.4586861076323558,0.45555871748694643,0.9412837228883588,0.9600768452455183
Spectrogram,kMeans,euclidean,200,2,0.4369014550332403,0.2884777346326235,0.9661159411303183,0.19767849684050864,,0.3040420989805842,0.7759919788871763,0.9412837228883588,0.9600768452455183
Spectrogram,HDBSCAN,euclidean,200,3,0.5508369955253181,0.3916728398503142,0.9661159411303183,0.19767849684050864,,0.43215335349743955,0.7593909272151016,0.9412837228883588,0.9600768452455183
Spectrogram,Leiden,euclidean,200,6,0.4378709384574569,0.2996767368067722,0.9661159411303183,0.38407737016677856,0.6261452544778876,0.4278119399939214,0.4484143545756892,0.9412837228883588,0.9600768452455183
VAE,kMeans-preset,euclidean,200,6,0.4702009230893838,0.3734988290121163,0.9770927975648982,0.2198392980934848,,0.47332554315764014,0.4671172863235777,0.9549833989151364,0.9581950278114605
VAE,kMeans,euclidean,200,3,0.5606764101992606,0.4057923594953465,0.9770927975648982,0.2198392980934848,,0.44232272929347793,0.7655049803184404,0.9549833989151364,0.9581950278114605
VAE,HDBSCAN,euclidean,200,3,0.5606764101992606,0.4057923594953465,0.9770927975648982,0.2198392980934848,,0.44232272929347793,0.7655049803184404,0.9549833989151364,0.9581950278114605
VAE,Leiden,euclidean,200,6,0.46770390906001974,0.3768593678198009,0.9770927975648982,0.5085606575012207,0.655785309872773,0.4697690646479369,0.46565683129443675,0.9549833989151364,0.9581950278114605
PAF,kMeans-preset,euclidean,200,6,0.5977631598404353,0.5381468375377374,0.9531236040470715,0.23345423766681941,,0.5960510561833767,0.5994851275621661,0.9558783937366946,0.9500944590230921
PAF,kMeans,euclidean,200,4,0.5956305986731409,0.4767962653168822,0.9531236040470715,0.23345423766681941,,0.5215672744030583,0.6942093534787774,0.9558783937366946,0.9500944590230921
PAF,HDBSCAN,euclidean,200,8,0.6027975895802471,0.552140828177516,0.9531236040470715,0.23345423766681941,,0.6188311734597789,0.5875738657820951,0.9558783937366946,0.9500944590230921
PAF,Leiden,euclidean,200,6,0.5476398663392958,0.4937085272311653,0.9531236040470715,0.56142258644104,0.6768340853786851,0.5442114918092742,0.551111710243795,0.9558783937366946,0.9500944590230921
LFCC,kMeans-preset,euclidean,200,6,0.457093849371451,0.3655834570215295,0.9907827572820297,0.35946353685444604,,0.4594408613162399,0.45477069454976093,0.977076351723656,0.9890757211123876
LFCC,kMeans,euclidean,200,17,0.3708718008720279,0.16603201817572755,0.9907827572820297,0.35946353685444604,,0.479756401529951,0.30226932876569834,0.977076351723656,0.9890757211123876
LFCC,HDBSCAN,euclidean,200,12,0.3758656486107031,0.3048377160452564,0.9907827572820297,0.35946353685444604,,0.445399710894579,0.32511064518658594,0.977076351723656,0.9890757211123876
